,Country Name,Continent,Country Code,years,Population,CO2,GDP/cap,AE,CO2_abs,CO2_abs_new
1189,Singapore,Asia,SGP,2019,5703569,8.307079491,65831.18943,100,47380.00107,4.738000107
1190,Solomon Islands,Oceania,SLB,1990,311869,0.480971177,688.9996709,,150,0.015
1191,Solomon Islands,Oceania,SLB,1995,359276,0.556675091,1306.636685,,200,0.02
1192,Solomon Islands,Oceania,SLB,2000,412665,0.581585548,1017.399663,4.517029285,240,0.024
1193,Solomon Islands,Oceania,SLB,2005,469918,0.723530496,1014.723188,19.2557106,340.0000036,0.034
1194,Solomon Islands,Oceania,SLB,2010,527861,0.644108967,1604.148888,34.77480698,340.0000036,0.034
1195,Solomon Islands,Oceania,SLB,2015,603133,0.513982824,2167.155394,55.09999847,310.0000024,0.031
1196,Solomon Islands,Oceania,SLB,2019,669821,0.537457043,2344.048976,69.80941772,360.0000143,0.036000001
1197,Sierra Leone,Africa,SLE,1990,4319763,0.074078138,150.3889975,,320,0.032
1198,Sierra Leone,Africa,SLE,1995,4303953,0.055762691,202.3160428,,240,0.024
1199,Sierra Leone,Africa,SLE,2000,4584570,0.071980578,138.6987225,7.788142681,330,0.033
1200,Sierra Leone,Africa,SLE,2005,5645629,0.07970768,292.3490663,11.3324852,449.9999881,0.044999999
1201,Sierra Leone,Africa,SLE,2010,6415636,0.087286748,401.8348761,11.46217346,560.0000024,0.056
1202,Sierra Leone,Africa,SLE,2015,7171909,0.126883934,588.2288628,19.53453636,910.0000262,0.091000003
1203,Sierra Leone,Africa,SLE,2019,7813207,0.115189573,521.7548367,22.70000076,899.9999762,0.089999998
1204,El Salvador,Americas,SLV,1990,5270074,0.451606562,914.1317947,,2380,0.238
1205,El Salvador,Americas,SLV,1995,5628602,0.881213488,1585.108896,76.995504,4960,0.496
1206,El Salvador,Americas,SLV,2000,5887930,0.956193433,2001.540049,84.51924896,5630,0.563
1207,El Salvador,Americas,SLV,2005,6052124,1.13018176,2428.568879,87.52584076,6840.000153,0.684000015
1208,El Salvador,Americas,SLV,2010,6183877,1.057588947,2983.228806,91.58023834,6539.999962,0.653999996
1209,El Salvador,Americas,SLV,2015,6325121,1.106698196,3705.579704,95.40000153,7000,0.7
1210,El Salvador,Americas,SLV,2019,6453550,1.208637136,4167.730939,97.36000061,7800.000191,0.780000019
1211,San Marino,Europe,SMR,1990,24124,,,100,,0
1212,San Marino,Europe,SMR,1995,25925,,,100,,0
1213,San Marino,Europe,SMR,2000,27460,,36604.49338,100,,0
1214,San Marino,Europe,SMR,2005,29324,,60900.54329,100,,0
1215,San Marino,Europe,SMR,2010,31221,,60254.7763,100,,0
1216,San Marino,Europe,SMR,2015,33270,,42662.90241,100,,0
1217,San Marino,Europe,SMR,2019,33864,,47727.13489,100,,0
1218,Somalia,Africa,SOM,1990,7225089,0.101036818,126.9249732,,730,0.073
1219,Somalia,Africa,SOM,1995,7491647,0.080089198,,,600,0.06
1220,Somalia,Africa,SOM,2000,8872250,0.055228381,,1.892501235,490,0.049
1221,Somalia,Africa,SOM,2005,10446856,0.055519094,,14.90072155,579.9999833,0.057999998
1222,Somalia,Africa,SOM,2010,12043886,0.052308698,,52.16334534,629.9999952,0.063
1223,Somalia,Africa,SOM,2015,13797204,0.047110993,386.437817,51.13486099,649.9999762,0.064999998
1224,Somalia,Africa,SOM,2019,15442906,0.04468071,419.3948077,49.20000076,689.9999976,0.069
1225,Serbia,Europe,SRB,1990,7586000,8.161086211,,100,61910,6.191
1226,Serbia,Europe,SRB,1995,7625357,5.842349414,2207.450598,100,44550,4.455
1227,Serbia,Europe,SRB,2000,7516346,5.852577835,914.7857199,100,43990,4.399
1228,Serbia,Europe,SRB,2005,7440769,6.81246772,3720.479155,99.6907196,50689.99863,5.068999863
1229,Serbia,Europe,SRB,2010,7291436,6.459632708,5735.422857,99.71839905,47099.99847,4.709999847
1230,Serbia,Europe,SRB,2015,7095383,6.397117589,5588.980728,99.90000153,45389.99939,4.538999939
1231,Serbia,Europe,SRB,2019,6945235,6.616046939,7417.203649,99.80000305,45950.00076,4.595000076
1232,South Sudan,Africa,SSD,1990,5492620,0.078286865,,,430,0.043
1233,South Sudan,Africa,SSD,1995,5118084,0.070338822,,,360,0.036
1234,South Sudan,Africa,SSD,2000,6199396,0.074200777,,,460,0.046
1235,South Sudan,Africa,SSD,2005,7535931,0.120754825,,,910.0000262,0.091000003
1236,South Sudan,Africa,SSD,2010,9508372,0.137773316,1535.706892,1.5,1309.999943,0.130999994
1237,South Sudan,Africa,SSD,2015,10715657,0.18384314,1119.651437,4.601339817,1970.000029,0.197000003
1238,South Sudan,Africa,SSD,2019,11062114,0.153677683,,6.707006931,1700.000048,0.170000005
1239,Sao Tome and Principe,Africa,STP,1990,119211,0.419424382,,,50,0.005
1240,Sao Tome and Principe,Africa,STP,1995,131679,0.379711268,,,50,0.005
1241,Sao Tome and Principe,Africa,STP,2000,142264,0.351459259,,52.90000153,50,0.005
1242,Sao Tome and Principe,Africa,STP,2005,157472,0.508026812,866.5049956,55.85343552,79.99999821,0.008
1243,Sao Tome and Principe,Africa,STP,2010,180372,0.554409784,1090.260763,61.37215805,100.0000015,0.01
1244,Sao Tome and Principe,Africa,STP,2015,199439,0.601687721,1584.775657,67.2492981,119.9999973,0.012
1245,Sao Tome and Principe,Africa,STP,2019,215048,0.697518721,1987.579702,74.96720123,150.000006,0.015000001
1246,Suriname,Americas,SUR,1990,405169,4.343866387,958.6123321,,1760,0.176
1247,Suriname,Americas,SUR,1995,441851,4.730101324,1565.212023,,2090,0.209
1248,Suriname,Americas,SUR,2000,470944,3.142624176,2012.281651,95.49437714,1480,0.148
1249,Suriname,Americas,SUR,2005,499461,3.383647687,3590.648183,94.95707703,1690.000057,0.169000006
1250,Suriname,Americas,SUR,2010,529126,3.288441712,8255.874872,91.1975174,1740.00001,0.174000001
1251,Suriname,Americas,SUR,2015,559136,4.864648366,9168.237157,94.89523315,2720.000029,0.272000003
1252,Suriname,Americas,SUR,2019,581363,4.558253785,6853.693411,97.82541656,2650.000095,0.26500001
1253,Slovak Republic,Europe,SVK,1990,5299187,10.34309603,2405.53516,100,54810,5.481
1254,Slovak Republic,Europe,SVK,1995,5361999,7.901903749,4819.125555,100,42370,4.237
1255,Slovak Republic,Europe,SVK,2000,5388720,7.064757493,5426.624281,100,38070,3.807
1256,Slovak Republic,Europe,SVK,2005,5372807,7.169436843,11690.11347,100,38520.00046,3.852000046
1257,Slovak Republic,Europe,SVK,2010,5391428,6.571542883,16841.76774,100,35430.00031,3.543000031
1258,Slovak Republic,Europe,SVK,2015,5423801,5.669455793,16342.21626,100,30750,3.075
1259,Slovak Republic,Europe,SVK,2019,5454147,5.698416255,19303.54566,100,31079.99992,3.107999992
1260,Slovenia,Europe,SVN,1990,1998161,6.771226142,,100,13530,1.353
1261,Slovenia,Europe,SVN,1995,1989872,7.271824519,10730.45101,100,14470,1.447
1262,Slovenia,Europe,SVN,2000,1988925,7.310481793,10201.30354,100,14540,1.454
1263,Slovenia,Europe,SVN,2005,2000474,7.958113965,18098.90854,100,15920.00008,1.592000008
1264,Slovenia,Europe,SVN,2010,2048583,7.70288523,23532.48085,100,15779.99973,1.577999973
1265,Slovenia,Europe,SVN,2015,2063531,6.367726166,20890.16643,100,13140.00034,1.314000034
1266,Slovenia,Europe,SVN,2019,2088385,6.512209378,25942.95477,100,13600.00038,1.360000038
1267,Sweden,Europe,SWE,1990,8558835,6.233324979,30593.67244,100,53350,5.335
1268,Sweden,Europe,SWE,1995,8826939,6.596850845,30282.96392,100,58230,5.823
1269,Sweden,Europe,SWE,2000,8872109,6.005336499,29624.91267,100,53280,5.328
1270,Sweden,Europe,SWE,2005,9029572,5.560617833,43437.06312,100,50209.99908,5.020999908
1271,Sweden,Europe,SWE,2010,9378126,5.132155515,52869.04429,100,48130.00107,4.813000107
1272,Sweden,Europe,SWE,2015,9799186,3.999311639,51545.48361,100,39189.99863,3.918999863
1273,Sweden,Europe,SWE,2019,10278887,3.405037919,51939.42974,100,35000,3.5
1274,Eswatini,Africa,SWZ,1990,822423,0.680914809,1355.389001,,560,0.056
1275,Eswatini,Africa,SWZ,1995,926836,0.679731905,1833.099316,,630,0.063
1276,Eswatini,Africa,SWZ,2000,1005432,0.68627217,1728.710498,20.19576263,690,0.069
1277,Eswatini,Africa,SWZ,2005,1030575,0.640419209,3083.838141,34.19464111,660.0000262,0.066000003
1278,Eswatini,Africa,SWZ,2010,1064841,0.610419749,4168.489403,45.55233765,649.9999762,0.064999998
1279,Eswatini,Africa,SWZ,2015,1104038,0.697439745,3680.349473,64.01241302,769.9999809,0.076999998
1280,Eswatini,Africa,SWZ,2019,1148133,0.836140045,3889.851226,76.86943817,959.9999785,0.095999998
1281,Sint Maarten (Dutch part),Americas,SXM,1990,28814,,,100,,0
1282,Sint Maarten (Dutch part),Americas,SXM,1995,31164,,,100,,0
1283,Sint Maarten (Dutch part),Americas,SXM,2000,30519,,,100,,0
1284,Sint Maarten (Dutch part),Americas,SXM,2005,33011,,,100,,0
1285,Sint Maarten (Dutch part),Americas,SXM,2010,34056,,,100,,0
1286,Sint Maarten (Dutch part),Americas,SXM,2015,38825,,32274.89055,100,,0
1287,Sint Maarten (Dutch part),Americas,SXM,2019,41608,,,100,,0
1288,Seychelles,Africa,SYC,1990,69507,2.158056023,5302.843727,,150,0.015
1289,Seychelles,Africa,SYC,1995,75304,2.655901413,6748.931109,92.17365265,200,0.02
1290,Seychelles,Africa,SYC,2000,81131,3.574465987,7578.851053,94.08934021,290,0.029
1291,Seychelles,Africa,SYC,2005,82858,4.586159396,11092.51074,95.59909058,379.9999952,0.038
1292,Seychelles,Africa,SYC,2010,89770,4.9014147,10804.7233,97,439.9999976,0.044
1293,Seychelles,Africa,SYC,2015,93419,5.459274778,15157.50183,100,509.9999905,0.050999999
1294,Seychelles,Africa,SYC,2019,97625,6.248399634,17252.02078,100,610.0000143,0.061000001
1295,Syrian Arab Republic,Asia,SYR,1990,12446168,2.602407424,1920.631225,,32390,3.239
1296,Syrian Arab Republic,Asia,SYR,1995,14345491,2.717230104,3545.808903,,38980,3.898
1297,Syrian Arab Republic,Asia,SYR,2000,16410847,2.705527631,4910.777748,93.48358917,44400,4.44
1298,Syrian Arab Republic,Asia,SYR,2005,18361178,3.116357851,7309.107876,92.10652924,57220.00122,5.722000122
1299,Syrian Arab Republic,Asia,SYR,2010,21362541,2.859678544,11820.60778,92.69999695,61090.00015,6.109000015
1300,Syrian Arab Republic,Asia,SYR,2015,17997411,1.404090869,979.1444387,89.81642914,25270.00046,2.527000046
1301,Syrian Arab Republic,Asia,SYR,2019,17070132,1.506139442,,89.26921082,25709.99908,2.570999908
1302,Turks and Caicos Islands,Americas,TCA,1990,12115,,,88.7,,0
1303,Turks and Caicos Islands,Americas,TCA,1995,16221,,,92.58794403,,0
1304,Turks and Caicos Islands,Americas,TCA,2000,20171,,,95.59999847,,0
1305,Turks and Caicos Islands,Americas,TCA,2005,28181,,20533.18761,96.02177429,,0
1306,Turks and Caicos Islands,Americas,TCA,2010,32658,,21029.69594,100,,0
1307,Turks and Caicos Islands,Americas,TCA,2015,35979,,26183.88504,100,,0
1308,Turks and Caicos Islands,Americas,TCA,2019,38194,,31350.86663,100,,0
1309,Chad,Africa,TCD,1990,5963250,0.065400579,291.5533573,,390,0.039
1310,Chad,Africa,TCD,1995,7010159,0.062766051,206.2606526,,440,0.044
1311,Chad,Africa,TCD,2000,8355654,0.034707038,166.1757089,3.179881334,290,0.029
1312,Chad,Africa,TCD,2005,10096630,0.047540614,658.566973,4.863693714,479.9999893,0.047999999
1313,Chad,Africa,TCD,2010,11952134,0.103747164,892.5688697,6.400000095,1240.00001,0.124000001
1314,Chad,Africa,TCD,2015,14110971,0.169371768,776.0197523,7.699999809,2390.000105,0.239000011
1315,Chad,Africa,TCD,2019,15946882,0.141093412,709.5400432,8.399999619,2250,0.225
1316,Togo,Africa,TGO,1990,3774310,0.259650108,431.4503884,,980,0.098
1317,Togo,Africa,TGO,1995,4226293,0.231881699,309.8182936,,980,0.098
1318,Togo,Africa,TGO,2000,4924406,0.257899125,302.958592,16.95623398,1270,0.127
1319,Togo,Africa,TGO,2005,5611643,0.311851627,406.562366,26.58832741,1750,0.175
1320,Togo,Africa,TGO,2010,6421674,0.409550549,534.0447826,30.79174423,2630.000114,0.263000011
1321,Togo,Africa,TGO,2015,7323162,0.249892061,570.9099672,44.64759064,1830.000043,0.183000004
1322,Togo,Africa,TGO,2019,8082359,0.293231207,893.3524541,52.36310959,2369.999886,0.236999989
1323,Thailand,Asia,THA,1990,56558196,1.577490201,1508.94247,,89220,8.922
1324,Thailand,Asia,THA,1995,59467272,2.619592168,2846.586834,,155780,15.578
1325,Thailand,Asia,THA,2000,62952639,2.612916672,2007.735271,82.09999847,164490,16.449
1326,Thailand,Asia,THA,2005,65416189,3.328992526,2894.062656,92.94473267,217770.0043,21.77700043
1327,Thailand,Asia,THA,2010,67195032,3.488055559,5076.339872,99.69999695,234380.0049,23.43800049
1328,Thailand,Asia,THA,2015,68714519,3.841982798,5840.053067,99.59999847,264000,26.4
1329,Thailand,Asia,THA,2019,69625581,3.836090019,7814.384431,99.90000153,267089.9963,26.70899963
1330,Tajikistan,Asia,TJK,1990,5283811,2.085615856,498.0815841,,11020,1.102
1331,Tajikistan,Asia,TJK,1995,5764806,0.435400602,213.5441443,,2510,0.251
1332,Tajikistan,Asia,TJK,2000,6216329,0.353906622,138.4291467,98.46774292,2200,0.22
1333,Tajikistan,Asia,TJK,2005,6789318,0.363806796,340.5831832,99.30000305,2470.000029,0.247000003
1334,Tajikistan,Asia,TJK,2010,7527397,0.325477725,749.5524123,98.67150116,2450.000048,0.245000005
1335,Tajikistan,Asia,TJK,2015,8454019,0.579605995,978.4049812,98,4900.000095,0.49000001
1336,Tajikistan,Asia,TJK,2019,9321023,1.010618692,890.5444024,99.63320923,9420.000076,0.942000008
1337,Turkmenistan,Asia,TKM,1990,3683978,12.12005066,865.3954416,,44650,4.465
1338,Turkmenistan,Asia,TKM,1995,4207841,8.077776703,589.905474,,33990,3.399
1339,Turkmenistan,Asia,TKM,2000,4516128,8.527216235,643.1754381,99.59999847,38510,3.851
1340,Turkmenistan,Asia,TKM,2005,4754652,10.64010576,1704.41538,99.64920044,50590.00015,5.059000015
1341,Turkmenistan,Asia,TKM,2010,5087211,11.63309332,4439.202128,100,59180.00031,5.918000031
1342,Turkmenistan,Asia,TKM,2015,5565283,13.18890729,6432.685325,100,73400.00153,7.340000153
1343,Turkmenistan,Asia,TKM,2019,5942094,12.26335409,7612.03518,99.90000153,72870.00275,7.287000275
1344,Timor-Leste,Asia,TLS,1990,737814,,,,,0
1345,Timor-Leste,Asia,TLS,1995,844333,,,,,0
1346,Timor-Leste,Asia,TLS,2000,884366,,415.0859486,17.59281158,,0
1347,Timor-Leste,Asia,TLS,2005,995130,0.211027698,464.5459387,33.48642349,209.9999934,0.020999999
1348,Timor-Leste,Asia,TLS,2010,1093517,0.219475321,806.4143493,38,239.9999946,0.023999999
1349,Timor-Leste,Asia,TLS,2015,1196294,0.434675741,1332.791856,67.28153229,519.9999809,0.051999998
1350,Timor-Leste,Asia,TLS,2019,1293120,0.479460533,1583.713576,90.79865265,620.0000048,0.062
1351,Tonga,Oceania,TON,1990,95069,0.841494073,1194.541034,,80,0.008
1352,Tonga,Oceania,TON,1995,95972,1.041970575,2176.381296,81.78847504,100,0.01
1353,Tonga,Oceania,TON,2000,97962,1.020803985,2091.113009,85.57862854,100,0.01
1354,Tonga,Oceania,TON,2005,100908,1.288302169,2594.418739,89.10126495,129.9999952,0.013
1355,Tonga,Oceania,TON,2010,103981,1.154056965,3527.952342,92.67671967,119.9999973,0.012
1356,Tonga,Oceania,TON,2015,100780,1.190712416,4336.239603,100,119.9999973,0.012
1357,Tonga,Oceania,TON,2019,104497,1.531144401,4903.012138,98.40000153,159.9999964,0.016
1358,Trinidad and Tobago,Americas,TTO,1990,1221121,10.76879359,4150.284861,,13150,1.315
1359,Trinidad and Tobago,Americas,TTO,1995,1254200,6.872907032,4249.094373,,8620,0.862
1360,Trinidad and Tobago,Americas,TTO,2000,1267159,8.049502864,6435.134212,91.29000092,10200,1.02
1361,Trinidad and Tobago,Americas,TTO,2005,1296497,13.56732808,12327.28071,97.67447662,17590.00015,1.759000015
1362,Trinidad and Tobago,Americas,TTO,2010,1328144,16.1578858,16683.39306,100,21459.99908,2.145999908
1363,Trinidad and Tobago,Americas,TTO,2015,1370332,15.56557092,18383.5387,100,21329.99992,2.132999992
1364,Trinidad and Tobago,Americas,TTO,2019,1394969,12.32285487,17123.11629,100,17190.00053,1.719000053
1365,Tunisia,Africa,TUN,1990,8242509,1.764025978,1491.119777,,14540,1.454
1366,Tunisia,Africa,TUN,1995,9125400,1.838823504,1975.899862,88.7,16780,1.678
1367,Tunisia,Africa,TUN,2000,9708347,2.13218584,2211.835015,94.80000305,20700,2.07
1368,Tunisia,Africa,TUN,2005,10106778,2.272732152,3193.204358,99.30000305,22969.99931,2.296999931
1369,Tunisia,Africa,TUN,2010,10635245,2.587622613,4344.619418,99.5,27520.00046,2.752000046
1370,Tunisia,Africa,TUN,2015,11179951,2.726308867,4094.841602,99.90000153,30479.99954,3.047999954
1371,Tunisia,Africa,TUN,2019,11694721,2.557564208,3571.945048,100,29909.99985,2.990999985
1372,Turkiye,Asia,TUR,1990,53921758,2.581518206,2794.350494,,139200,13.92
1373,Turkiye,Asia,TUR,1995,58486453,2.875024751,2897.86664,,168150,16.815
1374,Turkiye,Asia,TUR,2000,63240196,3.421874278,4337.478003,100,216400,21.64
1375,Turkiye,Asia,TUR,2005,67903461,3.460795614,7456.296101,99.98703003,235000,23.5
1376,Turkiye,Asia,TUR,2010,72326992,4.107871448,10742.77498,100,297109.9854,29.71099854
1377,Turkiye,Asia,TUR,2015,78529413,4.477175913,11006.27952,100,351589.9963,35.15899963
1378,Turkiye,Asia,TUR,2019,83429607,4.75658475,9121.515167,100,396839.9963,39.68399963
1379,Tuvalu,Oceania,TUV,1990,8910,1.122334456,990.3981751,,10,0.001
1380,Tuvalu,Oceania,TUV,1995,9298,1.075500108,1185.840519,,10,0.001
1381,Tuvalu,Oceania,TUV,2000,9392,1.064735945,1605.005484,94.63067627,10,0.001
1382,Tuvalu,Oceania,TUV,2005,9997,1.000300068,2291.638236,95.60407257,9.999999776,0.001
1383,Tuvalu,Oceania,TUV,2010,10521,0.950479971,3051.440078,96.63027191,9.999999776,0.001
1384,Tuvalu,Oceania,TUV,2015,11099,0.90098205,3316.664522,98.01488495,9.999999776,0.001
1385,Tuvalu,Oceania,TUV,2019,11655,0.858000839,4652.350846,99.69999695,9.999999776,0.001
1386,Tanzania,Africa,TZA,1990,25203848,0.074988549,173.7906189,,1890,0.189
1387,Tanzania,Africa,TZA,1995,29649128,0.092076907,182.3619232,4.269067287,2730,0.273
1388,Tanzania,Africa,TZA,2000,33499177,0.088061865,410.9523621,8.916726112,2950,0.295
1389,Tanzania,Africa,TZA,2005,38450323,0.147202921,492.6313477,13.58578587,5659.999847,0.565999985
1390,Tanzania,Africa,TZA,2010,44346532,0.155818269,743.4036865,14.80000019,6909.999847,0.690999985
1391,Tanzania,Africa,TZA,2015,51482638,0.227066833,947.9333496,26.17063713,11689.99958,1.168999958
1392,Tanzania,Africa,TZA,2019,58005461,0.21463496,1085.884888,37.65968704,12449.99981,1.244999981
1393,Uganda,Africa,UGA,1990,17354395,0.04552161,248.0293243,,790,0.079
1394,Uganda,Africa,UGA,1995,20413157,0.046538612,281.9661333,6.8,950,0.095
1395,Uganda,Africa,UGA,2000,23650159,0.054967918,261.8691416,7.351130486,1300,0.13
1396,Uganda,Africa,UGA,2005,27684590,0.072964779,333.7315763,8.899999619,2019.999981,0.201999998
1397,Uganda,Africa,UGA,2010,32428164,0.102688512,822.5393725,12.10000038,3329.999924,0.332999992
1398,Uganda,Africa,UGA,2015,38225447,0.123477949,847.2676289,18.5,4719.99979,0.471999979
1399,Uganda,Africa,UGA,2019,44269587,0.132370788,798.5857341,41.29999924,5860.000134,0.586000013
1400,Ukraine,Europe,UKR,1990,51891400,13.27040704,1568.536621,100,688620,68.862
1401,Ukraine,Europe,UKR,1995,51512800,7.750500846,935.9761353,100,399250,39.925
1402,Ukraine,Europe,UKR,2000,49176500,6.04719734,658.3486328,100,297380,29.738
1403,Ukraine,Europe,UKR,2005,47105171,6.27128609,1894.470825,99.88555908,295410.0037,29.54100037
1404,Ukraine,Europe,UKR,2010,45870741,5.862560917,3078.429932,100,268920.0134,26.89200134
1405,Ukraine,Europe,UKR,2015,45154036,4.231515591,2124.662354,100,191070.0073,19.10700073
1406,Ukraine,Europe,UKR,2019,44386203,3.936583531,3661.456299,100,174729.9957,17.47299957
1407,Uruguay,Americas,URY,1990,3109598,1.23810216,2990.367133,,3850,0.385
1408,Uruguay,Americas,URY,1995,3224275,1.454590567,5985.116994,96.71979523,4690,0.469
1409,Uruguay,Americas,URY,2000,3319734,1.644710088,6875.025469,97.67686462,5460,0.546
1410,Uruguay,Americas,URY,2005,3321799,1.631646008,5226.9441,98.16714478,5420.000076,0.542000008
1411,Uruguay,Americas,URY,2010,3359273,1.869452173,11992.02377,99.30000305,6280.00021,0.628000021
1412,Uruguay,Americas,URY,2015,3412013,1.946065231,15613.74597,99.70948029,6639.999866,0.663999987
1413,Uruguay,Americas,URY,2019,3461731,1.874784543,17688.01501,99.90000153,6489.999771,0.648999977
1414,United States,Americas,USA,1990,249623000,19.40734628,23888.60001,100,4844520,484.452
1415,United States,Americas,USA,1995,266278000,19.21690864,28690.8757,100,5117040,511.704
1416,United States,Americas,USA,2000,282162411,20.46980666,36329.95607,100,5775810,577.581
1417,United States,Americas,USA,2005,295516599,19.46926248,44123.40707,100,5753490.234,575.3490234
1418,United States,Americas,USA,2010,309327143,17.43173849,48650.64313,100,5392109.863,539.2109863
1419,United States,Americas,USA,2015,320738994,15.56003496,56762.72945,100,4990709.961,499.0709961
1420,United States,Americas,USA,2019,328329953,14.67341061,65094.79943,100,4817720.215,481.7720215
1421,Uzbekistan,Asia,UZB,1990,20510000,5.742077036,651.4192061,,117770,11.777
1422,Uzbekistan,Asia,UZB,1995,22785000,4.307658547,585.9323642,,98150,9.815
1423,Uzbekistan,Asia,UZB,2000,24650400,5.02263655,558.2268024,99.59326935,123810,12.381
1424,Uzbekistan,Asia,UZB,2005,26167000,4.554973915,546.7768502,99.7250824,119190.0024,11.91900024
1425,Uzbekistan,Asia,UZB,2010,28562400,4.419796581,1742.349256,99.91288757,126239.9979,12.62399979
1426,Uzbekistan,Asia,UZB,2015,31298900,3.168481901,2753.971072,100,99169.99817,9.916999817
1427,Uzbekistan,Asia,UZB,2019,33580350,3.47554445,1784.009816,100,116709.9991,11.67099991
1428,St. Vincent and the Grenadines,Americas,VCT,1990,107489,0.744262204,2236.197812,,80,0.008
1429,St. Vincent and the Grenadines,Americas,VCT,1995,108043,1.388336125,2924.829997,73.16090393,150,0.015
1430,St. Vincent and the Grenadines,Americas,VCT,2000,107787,1.484409066,3970.293622,79.8817749,160,0.016
1431,St. Vincent and the Grenadines,Americas,VCT,2005,108617,2.301665485,5339.393551,86.31426239,250,0.025
1432,St. Vincent and the Grenadines,Americas,VCT,2010,108260,2.309255496,6654.792907,92.79956055,250,0.025
1433,St. Vincent and the Grenadines,Americas,VCT,2015,109135,2.290740826,7207.170759,99.6432724,250,0.025
1434,St. Vincent and the Grenadines,Americas,VCT,2019,110593,2.350962452,8229.722486,100,259.9999905,0.025999999
1435,"Venezuela, RB",Americas,VEN,1990,19632665,5.176576894,2475.380473,,101630,10.163
1436,"Venezuela, RB",Americas,VEN,1995,21931087,5.199924655,3529.589128,99,114040,11.404
1437,"Venezuela, RB",Americas,VEN,2000,24192449,5.436407038,4842.036601,98.90000153,131520,13.152
1438,"Venezuela, RB",Americas,VEN,2005,26432445,5.575723505,5504.97724,98.85616302,147380.0049,14.73800049
1439,"Venezuela, RB",Americas,VEN,2010,28439942,5.770054176,13825.35712,99.0549469,164100.0061,16.41000061
1440,"Venezuela, RB",Americas,VEN,2015,30081827,5.422875575,,100,163130.0049,16.31300049
1441,"Venezuela, RB",Americas,VEN,2019,28515829,3.939566209,,99.97681427,112339.9963,11.23399963
1442,British Virgin Islands,Americas,VGB,1990,17489,,,94.60655975,,0
1443,British Virgin Islands,Americas,VGB,1995,19307,,,95.69020081,,0
1444,British Virgin Islands,Americas,VGB,2000,20313,,,97.41269684,,0
1445,British Virgin Islands,Americas,VGB,2005,23106,,,97.91098022,,0
1446,British Virgin Islands,Americas,VGB,2010,27796,,,98.30000305,,0
1447,British Virgin Islands,Americas,VGB,2015,29148,,,100,,0
1448,British Virgin Islands,Americas,VGB,2019,30033,,,100,,0
1449,Virgin Islands (U.S.),Americas,VIR,1990,103963,,,100,,0
1450,Virgin Islands (U.S.),Americas,VIR,1995,107818,,,100,,0
1451,Virgin Islands (U.S.),Americas,VIR,2000,108642,,,100,,0
1452,Virgin Islands (U.S.),Americas,VIR,2005,108453,,40828.74609,100,,0
1453,Virgin Islands (U.S.),Americas,VIR,2010,108357,,39905.12842,100,,0
1454,Virgin Islands (U.S.),Americas,VIR,2015,107712,,34007.35294,100,,0
1455,Virgin Islands (U.S.),Americas,VIR,2019,106669,,38596.03071,100,,0
1456,Vietnam,Asia,VNM,1990,67988855,0.284311304,95.18825998,,19330,1.933
1457,Vietnam,Asia,VNM,1995,74910462,0.419167085,276.8126628,,31400,3.14
1458,Vietnam,Asia,VNM,2000,79910411,0.640842656,390.0933309,87.82841492,51210,5.121
1459,Vietnam,Asia,VNM,2005,83832662,1.101837882,687.4797274,96.09999847,92370.00275,9.237000275
1460,Vietnam,Asia,VNM,2010,87967655,1.721200863,1673.329289,97.43000031,151410.0037,15.14100037
1461,Vietnam,Asia,VNM,2015,92677082,2.380847445,2581.622442,99.82130432,220649.9939,22.06499939
1462,Vietnam,Asia,VNM,2019,96462108,3.488312636,3425.089253,99.40000153,336489.9902,33.64899902
1463,Vanuatu,Oceania,VUT,1990,146575,0.477571209,1152.169246,,70,0.007
1464,Vanuatu,Oceania,VUT,1995,168161,0.416267743,1482.705562,12.94164371,70,0.007
1465,Vanuatu,Oceania,VUT,2000,184964,0.486581173,1470.63587,22.14307976,90,0.009
1466,Vanuatu,Oceania,VUT,2005,209282,0.334476927,1887.226576,31.09473419,70.0000003,0.007
1467,Vanuatu,Oceania,VUT,2010,236216,0.550343733,2839.40634,44.09999847,129.9999952,0.013
1468,Vanuatu,Oceania,VUT,2015,271128,0.516361278,2695.666186,52.20510101,140.0000006,0.014
1469,Vanuatu,Oceania,VUT,2019,299882,0.70027542,3122.982599,64.59018707,209.9999934,0.020999999
1470,Samoa,Oceania,WSM,1990,162797,0.55283574,772.5343204,,90,0.009
1471,Samoa,Oceania,WSM,1995,170050,0.705674802,1322.35067,83.98869324,120,0.012
1472,Samoa,Oceania,WSM,2000,174454,0.859825513,1483.807415,87.85782623,150,0.015
1473,Samoa,Oceania,WSM,2005,179722,1.168471269,2652.996245,91.43956757,209.9999934,0.020999999
1474,Samoa,Oceania,WSM,2010,185944,1.021813006,3566.458334,96.36105347,189.9999976,0.019
1475,Samoa,Oceania,WSM,2015,193510,1.240245954,4073.729083,99.06708527,239.9999946,0.023999999
1476,Samoa,Oceania,WSM,2019,197093,1.522124134,4322.868416,99.19999695,300.0000119,0.030000001
1477,"Yemen, Rep.",Asia,YEM,1990,11709987,0.56703735,482.2481211,,6640,0.664
1478,"Yemen, Rep.",Asia,YEM,1995,14913313,0.706080534,285.5695931,43.19351196,10530,1.053
1479,"Yemen, Rep.",Asia,YEM,2000,17409071,0.863343024,554.4486653,49.18725586,15030,1.503
